support,itemsets
0.0854603894876158,"balance_bin=mid_high, education=tertiary, loan=no"
0.08527131782945736,"campaign_bin=1, housing=yes, marital=married"
0.08527131782945736,"age_bin=46-60, campaign_bin=1, marital=married"
0.08527131782945736,"education=tertiary, job=management, marital=single"
0.08527131782945736,"age_bin=31-45, contact=cellular, previous_bin=2-5"
0.08508224617129892,"balance_bin=mid_high, marital=married, poutcome=unknown"
0.08508224617129892,"default=no, month=aug, poutcome=unknown"
0.08508224617129892,"contact=cellular, duration_bin=mid_low, marital=single"
0.08508224617129892,"balance_bin=mid_high, marital=married, pdays_bin=never_contacted"
0.08508224617129892,"age_bin=31-45, balance_bin=high, contact=cellular"
0.08508224617129892,"contact=unknown, loan=no, poutcome=unknown"
0.08508224617129892,"contact=unknown, loan=no, previous_bin=0"
0.08508224617129892,"contact=unknown, loan=no, pdays_bin=never_contacted"
0.08508224617129892,"balance_bin=mid_high, marital=married, previous_bin=0"
0.08489317451314048,"age_bin=31-45, education=tertiary, marital=single"
0.08489317451314048,"default=no, month=aug, pdays_bin=never_contacted"
0.08489317451314048,"default=no, month=aug, previous_bin=0"
0.08470410285498203,"balance_bin=mid_low, campaign_bin=2-3, loan=no"
0.08470410285498203,"campaign_bin=2-3, education=tertiary, job=management"
0.08470410285498203,"default=no, duration_bin=mid_high, marital=single"
0.08470410285498203,"campaign_bin=2-3, duration_bin=low, loan=no"
0.08451503119682359,"age_bin=31-45, default=no, job=technician"
0.08451503119682359,"balance_bin=low, default=no, education=tertiary"
0.08451503119682359,"contact=cellular, education=secondary, job=technician"
0.08451503119682359,"contact=unknown, default=no, loan=no"
0.08451503119682359,"duration_bin=mid_high, education=secondary, previous_bin=0"
0.08451503119682359,"duration_bin=mid_high, education=secondary, pdays_bin=never_contacted"
0.08451503119682359,"duration_bin=mid_high, education=secondary, poutcome=unknown"
0.08432595953866516,"duration_bin=mid_low, loan=no, pdays_bin=91-365d"
0.08432595953866516,"age_bin=31-45, campaign_bin=2-3, housing=yes"
0.08413688788050672,"age_bin=31-45, duration_bin=mid_high, previous_bin=0"
0.08413688788050672,"campaign_bin=2-3, duration_bin=mid_high, loan=no"
0.08413688788050672,"age_bin=31-45, duration_bin=mid_high, poutcome=unknown"
0.08413688788050672,"campaign_bin=2-3, housing=no, marital=single"
0.08413688788050672,"marital=married, pdays_bin=91-365d, poutcome=success"
0.08413688788050672,"pdays_bin=91-365d, poutcome=success, previous_bin=2-5"
0.08413688788050672,"age_bin=31-45, duration_bin=mid_high, pdays_bin=never_contacted"
0.08413688788050672,"campaign_bin=1, pdays_bin=91-365d, poutcome=success"
0.08413688788050672,"default=no, duration_bin=mid_high, education=tertiary"
0.08394781622234827,"age_bin=31-45, campaign_bin=1, education=tertiary"
0.08394781622234827,"duration_bin=high, marital=single"
0.08356967290603139,"balance_bin=mid_high, loan=no, marital=single"
0.08338060124787294,"balance_bin=mid_low, campaign_bin=1, housing=no"
0.08338060124787294,month=feb
0.0831915295897145,"pdays_bin=91-365d, poutcome=failure"
0.0831915295897145,"default=no, month=feb"
0.08300245793155606,"campaign_bin=2-3, contact=cellular, duration_bin=mid_low"
0.08300245793155606,"balance_bin=low, marital=married, poutcome=unknown"
0.08300245793155606,"balance_bin=low, marital=married, pdays_bin=never_contacted"
0.08300245793155606,"balance_bin=low, marital=married, previous_bin=0"
0.08281338627339761,"balance_bin=high, marital=married, poutcome=unknown"
0.08281338627339761,"default=no, education=tertiary, previous_bin=2-5"
0.08281338627339761,"age_bin=31-45, balance_bin=low, pdays_bin=never_contacted"
0.08281338627339761,"education=tertiary, previous_bin=2-5"
0.08281338627339761,"campaign_bin=2-3, contact=cellular, duration_bin=low"
0.08281338627339761,"marital=divorced, poutcome=unknown"
0.08281338627339761,"marital=divorced, pdays_bin=never_contacted, previous_bin=0"
0.08281338627339761,"default=no, pdays_bin=91-365d, poutcome=failure"
0.08281338627339761,"marital=divorced, previous_bin=0"
0.08281338627339761,"age_bin=31-45, balance_bin=low, poutcome=unknown"
0.08281338627339761,"marital=divorced, pdays_bin=never_contacted"
0.08281338627339761,"marital=divorced, poutcome=unknown, previous_bin=0"
0.08281338627339761,"marital=divorced, pdays_bin=never_contacted, poutcome=unknown"
0.08281338627339761,"age_bin=31-45, balance_bin=low, previous_bin=0"
0.08262431461523917,"balance_bin=mid_low, education=tertiary, loan=no"
0.08262431461523917,"default=no, duration_bin=high, marital=single"
0.08262431461523917,"job=blue-collar, marital=married"
0.08262431461523917,"balance_bin=high, marital=married, pdays_bin=never_contacted"
0.08262431461523917,"contact=cellular, loan=no, marital=divorced"
0.08262431461523917,"balance_bin=high, marital=married, previous_bin=0"
0.08262431461523917,"campaign_bin=1, month=may"
0.08243524295708074,"age_bin=46-60, campaign_bin=1, housing=no"
0.08243524295708074,"contact=cellular, month=jul, pdays_bin=never_contacted"
0.08243524295708074,"contact=cellular, month=jul, previous_bin=0"
0.08243524295708074,"contact=cellular, job=management, marital=single"
0.08243524295708074,"contact=cellular, month=jul, poutcome=unknown"
0.0822461712989223,"age_bin=<=30, education=tertiary"
0.0822461712989223,"job=blue-collar, loan=no, poutcome=unknown"
0.0822461712989223,"job=blue-collar, loan=no, previous_bin=0"
0.0822461712989223,"education=secondary, job=admin., loan=no"
0.0822461712989223,"balance_bin=high, campaign_bin=1, housing=no"
0.0822461712989223,"job=blue-collar, loan=no, pdays_bin=never_contacted"
0.0822461712989223,"balance_bin=low, campaign_bin=2-3, loan=no"
0.0822461712989223,"housing=yes, job=blue-collar"
0.08205709964076385,"age_bin=31-45, loan=no, month=may"
0.08205709964076385,"balance_bin=high, campaign_bin=2-3, contact=cellular"
0.08205709964076385,"age_bin=46-60, campaign_bin=2-3, loan=no"
0.08205709964076385,"balance_bin=mid_high, campaign_bin=1, housing=no"
0.08205709964076385,"age_bin=31-45, loan=no, previous_bin=2-5"
0.08186802798260541,"education=secondary, poutcome=success"
0.08186802798260541,"default=no, education=secondary, poutcome=success"
0.08186802798260541,"loan=no, month=aug, poutcome=unknown"
0.08186802798260541,"loan=no, month=aug, previous_bin=0"
0.08186802798260541,"campaign_bin=1, education=tertiary, marital=single"
0.08186802798260541,"loan=no, month=aug, pdays_bin=never_contacted"
0.08186802798260541,"education=secondary, job=blue-collar"
0.08167895632444697,"campaign_bin=1, pdays_bin=91-365d, previous_bin=2-5"
0.08167895632444697,"education=secondary, loan=no, month=may"
0.08167895632444697,"contact=cellular, loan=no, month=jul"
0.08167895632444697,"age_bin=<=30, default=no, education=tertiary"
0.08148988466628852,"contact=cellular, housing=yes, month=may"
0.08148988466628852,"campaign_bin=1, default=no, month=may"
0.08148988466628852,"housing=yes, job=management"
0.08148988466628852,"marital=married, month=may"
0.08130081300813008,"balance_bin=mid_high, contact=cellular, education=tertiary"
0.08130081300813008,"balance_bin=high, education=tertiary, housing=no"
0.08130081300813008,"contact=cellular, month=aug, poutcome=unknown"
0.08130081300813008,"default=no, job=blue-collar, marital=married"
0.08111174134997164,"contact=cellular, month=aug, pdays_bin=never_contacted"
0.08111174134997164,"contact=cellular, month=aug, previous_bin=0"
0.08111174134997164,"contact=cellular, duration_bin=mid_high, housing=yes"
0.08092266969181319,"default=no, marital=divorced, poutcome=unknown"
0.08092266969181319,"pdays_bin=91-365d, previous_bin=1"
0.08092266969181319,"default=no, marital=divorced, previous_bin=0"
0.08092266969181319,"age_bin=<=30, campaign_bin=2-3"
0.08092266969181319,"balance_bin=mid_low, housing=yes, loan=no"
0.08092266969181319,"default=no, marital=divorced, pdays_bin=never_contacted"
0.08092266969181319,"contact=cellular, education=secondary, previous_bin=2-5"
0.08092266969181319,"duration_bin=high, education=tertiary"
0.08073359803365475,"default=no, marital=married, month=may"
0.08073359803365475,"contact=cellular, duration_bin=mid_low, pdays_bin=91-365d"
0.08073359803365475,"age_bin=31-45, housing=no, job=management"
0.08054452637549632,"contact=cellular, job=blue-collar, loan=no"
0.08054452637549632,"duration_bin=low, education=secondary, housing=no"
0.08054452637549632,"housing=yes, loan=no, pdays_bin=91-365d"
0.08054452637549632,"default=no, housing=yes, job=blue-collar"
0.08035545471733788,"age_bin=31-45, duration_bin=high, housing=yes"
0.08035545471733788,"default=no, pdays_bin=91-365d, previous_bin=1"
0.08035545471733788,"education=secondary, loan=no, previous_bin=2-5"
0.08035545471733788,"default=no, housing=yes, job=management"
0.08035545471733788,"default=no, duration_bin=high, education=tertiary"
0.08035545471733788,"balance_bin=mid_high, housing=yes, loan=no"
0.08016638305917943,"balance_bin=low, campaign_bin=2-3, contact=cellular"
0.07978823974286255,"default=no, education=secondary, job=blue-collar"
0.07978823974286255,"age_bin=31-45, job=technician, loan=no"
0.07978823974286255,"age_bin=<=30, education=secondary, poutcome=unknown"
0.0795991680847041,"duration_bin=mid_high, education=tertiary, loan=no"
0.0795991680847041,"age_bin=<=30, education=secondary, previous_bin=0"
0.0795991680847041,"balance_bin=mid_low, contact=cellular, education=tertiary"
0.0795991680847041,"age_bin=<=30, education=secondary, pdays_bin=never_contacted"
0.07941009642654566,"contact=cellular, education=tertiary, previous_bin=2-5"
0.07941009642654566,"age_bin=<=30, campaign_bin=2-3, default=no"
0.07922102476838722,"balance_bin=mid_low, education=secondary, poutcome=unknown"
0.07922102476838722,"age_bin=31-45, campaign_bin=2-3, education=tertiary"
0.07903195311022877,"education=primary, pdays_bin=never_contacted, previous_bin=0"
0.07903195311022877,"balance_bin=mid_low, education=secondary, pdays_bin=never_contacted"
0.07903195311022877,"education=primary, poutcome=unknown, previous_bin=0"
0.07903195311022877,"education=primary, poutcome=unknown"
0.07903195311022877,"education=primary, pdays_bin=never_contacted, poutcome=unknown"
0.07903195311022877,"education=primary, previous_bin=0"
0.07903195311022877,"education=primary, pdays_bin=never_contacted"
0.07903195311022877,"balance_bin=mid_low, education=secondary, previous_bin=0"
0.07884288145207033,"balance_bin=low, contact=cellular, marital=single"
0.07884288145207033,"age_bin=46-60, education=secondary, housing=no"
0.07865380979391189,"job=technician, marital=married"
0.07865380979391189,"duration_bin=low, housing=no, marital=single"
0.07865380979391189,"duration_bin=mid_high, loan=no, marital=single"
0.07865380979391189,"education=tertiary, loan=no, previous_bin=2-5"
0.07846473813575346,"contact=cellular, education=primary"
0.07827566647759501,"campaign_bin=4-10, housing=no"
0.07808659481943657,"age_bin=<=30, education=tertiary, loan=no"
0.07808659481943657,"balance_bin=high, pdays_bin=91-365d"
0.07808659481943657,"age_bin=31-45, job=management, pdays_bin=never_contacted"
0.07808659481943657,"balance_bin=high, default=no, pdays_bin=91-365d"
0.07808659481943657,"age_bin=31-45, job=management, poutcome=unknown"
0.07808659481943657,"default=no, job=technician, marital=married"
0.07808659481943657,"contact=cellular, education=secondary, job=admin."
0.07808659481943657,"age_bin=31-45, job=management, previous_bin=0"
0.07789752316127813,"default=no, education=primary, pdays_bin=never_contacted"
0.07789752316127813,"default=no, education=primary, previous_bin=0"
0.07789752316127813,"loan=no, month=feb"
0.07789752316127813,"default=no, education=primary, poutcome=unknown"
0.07789752316127813,"balance_bin=low, housing=yes, previous_bin=0"
0.07789752316127813,"balance_bin=low, housing=yes, pdays_bin=never_contacted"
0.07789752316127813,"balance_bin=low, housing=yes, poutcome=unknown"
0.07770845150311968,"balance_bin=high, marital=single"
0.07770845150311968,"default=no, loan=no, month=feb"
0.07770845150311968,"balance_bin=low, loan=no, marital=single"
0.07770845150311968,"balance_bin=high, default=no, marital=single"
0.07770845150311968,"duration_bin=mid_low, education=secondary, housing=no"
0.07751937984496124,"contact=cellular, default=no, education=primary"
0.07751937984496124,"education=tertiary, housing=no, pdays_bin=91-365d"
0.07751937984496124,"age_bin=31-45, campaign_bin=1, marital=single"
0.07751937984496124,"campaign_bin=1, duration_bin=high, loan=no"
0.0773303081868028,"balance_bin=mid_low, campaign_bin=2-3, contact=cellular"
0.0773303081868028,"housing=no, marital=married, poutcome=success"
0.0773303081868028,"campaign_bin=1, housing=no, poutcome=success"
0.0773303081868028,"education=tertiary, poutcome=success"
0.0773303081868028,"default=no, education=tertiary, poutcome=success"
0.07714123652864435,"campaign_bin=4-10, default=no, housing=no"
0.07714123652864435,"campaign_bin=1, duration_bin=low, poutcome=unknown"
0.07714123652864435,"contact=cellular, pdays_bin=91-365d, poutcome=failure"
0.07695216487048591,"campaign_bin=1, duration_bin=low, pdays_bin=never_contacted"
0.07695216487048591,"campaign_bin=1, duration_bin=low, previous_bin=0"
0.07676309321232747,"balance_bin=low, education=tertiary, loan=no"
0.07676309321232747,"age_bin=31-45, campaign_bin=2-3, education=secondary"
0.07657402155416904,"marital=married, month=aug"
0.07638494989601059,"age_bin=46-60, education=tertiary"
0.07638494989601059,"age_bin=<=30, campaign_bin=1, housing=no"
0.07638494989601059,"default=no, marital=married, month=aug"
0.07638494989601059,"education=secondary, loan=no, poutcome=success"
0.07619587823785215,month=nov
0.07619587823785215,"education=secondary, housing=no, pdays_bin=91-365d"
0.0760068065796937,"age_bin=46-60, housing=yes"
0.0760068065796937,"age_bin=46-60, default=no, education=tertiary"
0.07581773492153526,"duration_bin=mid_high, housing=no, marital=married"
0.07581773492153526,"campaign_bin=1, marital=married, pdays_bin=91-365d"
0.07581773492153526,"age_bin=46-60, default=no, housing=yes"
0.07562866326337682,"default=no, month=nov"
0.07562866326337682,"housing=no, poutcome=success, previous_bin=2-5"
0.07562866326337682,"campaign_bin=4-10, contact=cellular, poutcome=unknown"
0.07562866326337682,"balance_bin=high, loan=no, marital=single"
0.07562866326337682,"age_bin=31-45, housing=yes, month=may"
0.07562866326337682,"balance_bin=low, contact=cellular, education=tertiary"
0.07543959160521838,"balance_bin=mid_high, campaign_bin=2-3, contact=cellular"
0.07543959160521838,"contact=cellular, education=secondary, poutcome=success"
0.07543959160521838,"campaign_bin=4-10, contact=cellular, pdays_bin=never_contacted"
0.07543959160521838,"campaign_bin=4-10, contact=cellular, previous_bin=0"
0.07543959160521838,"contact=cellular, month=feb"
0.07543959160521838,"balance_bin=high, loan=no, pdays_bin=91-365d"
0.07525051994705993,"balance_bin=high, contact=cellular, education=secondary"
0.07525051994705993,"contact=cellular, default=no, month=feb"
0.07525051994705993,"contact=cellular, duration_bin=mid_high, education=tertiary"
0.07525051994705993,"loan=no, pdays_bin=91-365d, previous_bin=1"
0.07525051994705993,"age_bin=31-45, contact=cellular, job=technician"
0.07506144828890149,"campaign_bin=1, duration_bin=mid_high, poutcome=unknown"
0.07506144828890149,"campaign_bin=2-3, contact=cellular, duration_bin=high"
0.07506144828890149,"campaign_bin=1, duration_bin=mid_high, pdays_bin=never_contacted"
0.07506144828890149,"housing=no, marital=married, previous_bin=2-5"
0.07506144828890149,"balance_bin=high, job=management"
0.07506144828890149,"campaign_bin=1, duration_bin=mid_high, previous_bin=0"
0.07506144828890149,"balance_bin=high, default=no, job=management"
0.07487237663074305,"education=tertiary, loan=no, poutcome=success"
0.07487237663074305,"age_bin=61+, default=no, marital=married"
0.07487237663074305,"contact=cellular, pdays_bin=91-365d, previous_bin=1"
0.07487237663074305,"age_bin=<=30, contact=cellular, education=tertiary"
0.07487237663074305,"duration_bin=high, education=secondary, housing=yes"
0.07487237663074305,"campaign_bin=2-3, housing=yes, marital=married"
0.07487237663074305,"age_bin=61+, marital=married"
0.07487237663074305,"education=primary, marital=married"
0.07468330497258462,"month=jun, pdays_bin=never_contacted, poutcome=unknown"
0.07468330497258462,"month=jun, pdays_bin=never_contacted, previous_bin=0"
0.07468330497258462,"default=no, housing=no, previous_bin=1"
0.07468330497258462,"housing=no, previous_bin=1"
0.07468330497258462,"month=jun, poutcome=unknown, previous_bin=0"
0.07468330497258462,"month=jun, previous_bin=0"
0.07468330497258462,"month=jun, pdays_bin=never_contacted"
0.07468330497258462,"duration_bin=mid_high, housing=yes, poutcome=unknown"
0.07468330497258462,"duration_bin=mid_high, housing=yes, pdays_bin=never_contacted"
0.07468330497258462,"duration_bin=mid_high, housing=yes, previous_bin=0"
0.07468330497258462,"month=jun, poutcome=unknown"
0.07449423331442617,"job=management, marital=married, poutcome=unknown"
0.07449423331442617,"loan=no, pdays_bin=91-365d, poutcome=failure"
0.07449423331442617,"age_bin=31-45, poutcome=success"
0.07449423331442617,"age_bin=31-45, default=no, poutcome=success"
0.07449423331442617,"job=management, marital=married, previous_bin=0"
0.07449423331442617,"job=management, marital=married, pdays_bin=never_contacted"
0.07449423331442617,"campaign_bin=1, education=tertiary, marital=married"
0.07449423331442617,"default=no, education=primary, marital=married"
0.07449423331442617,"duration_bin=mid_low, education=tertiary, housing=no"
0.07449423331442617,"contact=cellular, education=tertiary, poutcome=success"
0.07430516165626773,"housing=no, month=aug, poutcome=unknown"
0.07430516165626773,"balance_bin=low, campaign_bin=1, poutcome=unknown"
0.07430516165626773,"housing=no, month=aug, previous_bin=0"
0.07430516165626773,"job=management, pdays_bin=91-365d"
0.07430516165626773,"balance_bin=low, campaign_bin=1, pdays_bin=never_contacted"
0.07430516165626773,"balance_bin=low, campaign_bin=1, previous_bin=0"
0.07430516165626773,"housing=no, month=aug, pdays_bin=never_contacted"
0.07411608999810929,"campaign_bin=2-3, previous_bin=2-5"
0.07411608999810929,"campaign_bin=2-3, contact=cellular, duration_bin=mid_high"
0.07411608999810929,"balance_bin=mid_high, contact=cellular, marital=single"
0.07411608999810929,"default=no, job=management, pdays_bin=91-365d"
0.07411608999810929,"balance_bin=low, duration_bin=mid_high"
0.07411608999810929,"education=secondary, housing=yes, month=may"
0.07392701833995084,"contact=cellular, duration_bin=mid_high, marital=single"
0.07392701833995084,"campaign_bin=2-3, default=no, previous_bin=2-5"
0.0737379466817924,"campaign_bin=2-3, education=secondary, housing=yes"
0.0737379466817924,contact=telephone
0.0737379466817924,"contact=telephone, default=no"
0.0737379466817924,"age_bin=61+, loan=no, marital=married"
0.07354887502363396,"age_bin=46-60, campaign_bin=2-3, contact=cellular"
0.07354887502363396,"age_bin=46-60, education=secondary, pdays_bin=never_contacted"
0.07354887502363396,"age_bin=46-60, education=secondary, poutcome=unknown"
0.07354887502363396,"age_bin=46-60, education=secondary, previous_bin=0"
0.07354887502363396,"housing=no, month=jul"
0.07335980336547551,"contact=cellular, loan=yes"
0.07317073170731707,"month=apr, poutcome=unknown"
0.07317073170731707,"month=apr, pdays_bin=never_contacted, poutcome=unknown"
0.07317073170731707,"month=apr, poutcome=unknown, previous_bin=0"
0.07317073170731707,"month=apr, pdays_bin=never_contacted, previous_bin=0"
0.07317073170731707,"month=apr, previous_bin=0"
0.07317073170731707,"month=apr, pdays_bin=never_contacted"
0.07298166004915863,"balance_bin=mid_high, pdays_bin=91-365d"
0.07298166004915863,"balance_bin=mid_high, education=secondary, pdays_bin=never_contacted"
0.07298166004915863,"campaign_bin=1, housing=no, job=management"
0.07298166004915863,"balance_bin=mid_high, education=secondary, previous_bin=0"
0.07298166004915863,"balance_bin=mid_high, education=secondary, poutcome=unknown"
0.07298166004915863,"campaign_bin=1, job=technician"
0.0727925883910002,"default=no, month=jun, previous_bin=0"
0.0727925883910002,"balance_bin=mid_high, default=no, pdays_bin=91-365d"
0.0727925883910002,"balance_bin=high, default=no, housing=yes"
0.0727925883910002,"default=no, month=jun, pdays_bin=never_contacted"
0.0727925883910002,"duration_bin=high, loan=no, marital=single"
0.0727925883910002,"default=no, month=jun, poutcome=unknown"
0.0727925883910002,"loan=no, marital=divorced, previous_bin=0"
0.0727925883910002,"balance_bin=high, housing=yes"
0.0727925883910002,"loan=no, marital=divorced, poutcome=unknown"
0.0727925883910002,"housing=no, loan=no, previous_bin=1"
0.0727925883910002,"loan=no, marital=divorced, pdays_bin=never_contacted"
0.07260351673284175,"default=no, month=apr, pdays_bin=never_contacted"
0.07260351673284175,"age_bin=46-60, balance_bin=high"
0.07260351673284175,"age_bin=46-60, balance_bin=high, default=no"
0.07260351673284175,"default=no, month=apr, poutcome=unknown"
0.07260351673284175,"default=no, month=apr, previous_bin=0"
0.07241444507468331,"job=admin., poutcome=unknown"
0.07241444507468331,"age_bin=<=30, campaign_bin=2-3, loan=no"
0.07241444507468331,"balance_bin=mid_high, campaign_bin=1, pdays_bin=never_contacted"
0.07241444507468331,"age_bin=31-45, balance_bin=mid_high, poutcome=unknown"
0.07241444507468331,"age_bin=31-45, balance_bin=mid_high, previous_bin=0"
0.07241444507468331,"balance_bin=mid_high, campaign_bin=1, previous_bin=0"
0.07241444507468331,"loan=no, marital=married, month=aug"
0.07241444507468331,"age_bin=31-45, balance_bin=mid_high, pdays_bin=never_contacted"
0.07241444507468331,"campaign_bin=1, housing=no, previous_bin=2-5"
0.07241444507468331,"age_bin=31-45, contact=cellular, poutcome=success"
0.07241444507468331,"balance_bin=mid_high, campaign_bin=1, poutcome=unknown"
0.07222537341652487,"job=admin., previous_bin=0"
0.07222537341652487,"job=admin., poutcome=unknown, previous_bin=0"
0.07222537341652487,"balance_bin=high, job=management, loan=no"
0.07222537341652487,"campaign_bin=1, duration_bin=high, pdays_bin=never_contacted"
0.07222537341652487,"job=retired, marital=married"
0.07222537341652487,"campaign_bin=1, loan=no, month=may"
0.07222537341652487,"job=admin., pdays_bin=never_contacted"
0.07222537341652487,"job=admin., pdays_bin=never_contacted, poutcome=unknown"
0.07222537341652487,"campaign_bin=1, duration_bin=high, previous_bin=0"
0.07222537341652487,"campaign_bin=1, duration_bin=high, poutcome=unknown"
0.07222537341652487,"balance_bin=mid_low, housing=no, marital=single"
0.07222537341652487,"default=no, job=retired, marital=married"
0.07222537341652487,"job=admin., pdays_bin=never_contacted, previous_bin=0"
0.07222537341652487,"balance_bin=mid_low, campaign_bin=1, poutcome=unknown"
0.07203630175836642,"default=no, job=admin., poutcome=unknown"
0.07203630175836642,"balance_bin=mid_low, campaign_bin=1, previous_bin=0"
0.07203630175836642,"balance_bin=mid_low, campaign_bin=1, pdays_bin=never_contacted"
0.07184723010020798,"contact=cellular, education=primary, loan=no"
0.07184723010020798,"housing=yes, job=management, loan=no"
0.07184723010020798,"education=secondary, marital=married, pdays_bin=91-365d"
0.07184723010020798,"age_bin=46-60, campaign_bin=1, poutcome=unknown"
0.07184723010020798,"default=no, job=admin., pdays_bin=never_contacted"
0.07184723010020798,"age_bin=46-60, campaign_bin=1, previous_bin=0"
0.07184723010020798,"default=no, job=admin., previous_bin=0"
0.07184723010020798,"age_bin=46-60, campaign_bin=1, pdays_bin=never_contacted"
0.07184723010020798,"age_bin=<=30, housing=yes"
0.07184723010020798,"age_bin=31-45, loan=no, poutcome=success"
0.07184723010020798,"campaign_bin=1, default=no, job=technician"
0.07184723010020798,"default=no, housing=no, month=jul"
0.07165815844204954,"balance_bin=mid_low, marital=married, poutcome=unknown"
0.07165815844204954,"balance_bin=mid_low, marital=married, previous_bin=0"
0.07165815844204954,"contact=cellular, marital=married, month=aug"
0.07165815844204954,"balance_bin=mid_low, marital=married, pdays_bin=never_contacted"
0.07165815844204954,"campaign_bin=4-10, housing=no, loan=no"
0.07165815844204954,"campaign_bin=2-3, housing=no, pdays_bin=91-365d"
0.07146908678389109,"contact=cellular, job=management, pdays_bin=91-365d"
0.07146908678389109,"duration_bin=high, education=tertiary, loan=no"
0.07128001512573265,"balance_bin=high, campaign_bin=2-3, housing=no"
0.07128001512573265,"age_bin=31-45, education=tertiary, housing=yes"
0.0710909434675742,"age_bin=<=30, education=tertiary, marital=single"
0.07090187180941576,"default=no, duration_bin=low, job=management"
0.07090187180941576,"education=primary, loan=no, poutcome=unknown"
0.07090187180941576,"housing=no, month=jun"
0.07090187180941576,"balance_bin=low, duration_bin=high"
0.07090187180941576,"education=primary, loan=no, previous_bin=0"
0.07090187180941576,"duration_bin=low, job=management"
0.07090187180941576,"age_bin=61+, job=retired"
0.07090187180941576,"education=primary, loan=no, pdays_bin=never_contacted"
0.07071280015125733,"contact=cellular, default=no, loan=yes"
0.07071280015125733,"marital=single, month=may"
0.07071280015125733,"loan=no, marital=married, month=may"
0.07071280015125733,"campaign_bin=2-3, education=tertiary, marital=married"
0.07071280015125733,"job=blue-collar, loan=no, marital=married"
0.07071280015125733,"age_bin=61+, default=no, job=retired"
0.07052372849309889,"campaign_bin=1, duration_bin=mid_low, marital=married"
0.07052372849309889,"balance_bin=mid_low, housing=no, marital=married"
0.07052372849309889,"balance_bin=high, default=no, duration_bin=low"
0.07052372849309889,"campaign_bin=2-3, month=may"
0.07052372849309889,"balance_bin=mid_high, education=secondary, housing=no"
0.07052372849309889,"housing=no, marital=divorced"
0.07052372849309889,"balance_bin=high, duration_bin=low"
0.07033465683494045,"contact=unknown, housing=yes"
0.07033465683494045,"contact=cellular, loan=no, month=feb"
0.07033465683494045,"age_bin=<=30, education=secondary, housing=no"
0.07033465683494045,"campaign_bin=2-3, duration_bin=mid_low, housing=no"
0.07033465683494045,"default=no, housing=no, month=jun"
0.070145585176782,"default=no, marital=single, month=may"
0.070145585176782,"age_bin=31-45, job=management, marital=married"
0.070145585176782,"age_bin=<=30, default=no, housing=yes"
0.070145585176782,"campaign_bin=2-3, default=no, month=may"
0.070145585176782,"balance_bin=mid_low, contact=cellular, housing=yes"
0.070145585176782,"housing=yes, job=blue-collar, loan=no"
0.070145585176782,"duration_bin=high, housing=yes, marital=married"
0.06995651351862356,"campaign_bin=4-10, marital=married"
0.06995651351862356,"age_bin=31-45, housing=yes, marital=single"
0.06976744186046512,"campaign_bin=2-3, loan=no, previous_bin=2-5"
0.06976744186046512,"duration_bin=high, marital=single, poutcome=unknown"
0.06976744186046512,"duration_bin=high, marital=single, pdays_bin=never_contacted"
0.06976744186046512,"job=retired, loan=no, marital=married"
0.06976744186046512,job=services
0.06976744186046512,"duration_bin=high, marital=single, previous_bin=0"
0.06976744186046512,"age_bin=61+, job=retired, loan=no"
0.06976744186046512,"education=tertiary, housing=yes, poutcome=unknown"
0.06976744186046512,"balance_bin=mid_high, education=secondary, marital=married"
0.06957837020230667,"job=technician, loan=no, marital=married"
0.06957837020230667,"job=management, loan=no, pdays_bin=91-365d"
0.06957837020230667,"balance_bin=low, housing=no, marital=married"
0.06957837020230667,"housing=no, month=apr"
0.06957837020230667,"campaign_bin=1, education=secondary, pdays_bin=91-365d"
0.06957837020230667,"default=no, housing=no, month=apr"
0.06957837020230667,"education=tertiary, housing=yes, previous_bin=0"
0.06957837020230667,"education=tertiary, housing=yes, pdays_bin=never_contacted"
0.06938929854414823,"campaign_bin=1, duration_bin=low, marital=married"
0.06938929854414823,"duration_bin=mid_low, poutcome=success"
0.06938929854414823,"age_bin=<=30, balance_bin=mid_low"
0.06938929854414823,"default=no, duration_bin=mid_low, poutcome=success"
0.06920022688598979,"age_bin=<=30, campaign_bin=2-3, contact=cellular"
0.06920022688598979,"age_bin=<=30, balance_bin=mid_low, default=no"
0.06920022688598979,"campaign_bin=4-10, default=no, marital=married"
0.06920022688598979,"balance_bin=high, campaign_bin=1, previous_bin=0"
0.06920022688598979,"balance_bin=mid_high, contact=cellular, housing=yes"
0.06920022688598979,"loan=no, month=jul, poutcome=unknown"
0.06920022688598979,"age_bin=61+, housing=no, marital=married"
0.06920022688598979,"loan=no, month=jul, pdays_bin=never_contacted"
0.06920022688598979,"loan=no, month=jul, previous_bin=0"
0.06920022688598979,"duration_bin=high, month=may"
0.06920022688598979,"default=no, housing=no, marital=divorced"
0.06920022688598979,"balance_bin=high, campaign_bin=1, pdays_bin=never_contacted"
0.06920022688598979,"education=primary, housing=no"
0.06920022688598979,"contact=cellular, job=retired"
0.06920022688598979,"contact=cellular, job=technician, marital=married"
0.06920022688598979,"balance_bin=high, campaign_bin=1, poutcome=unknown"
0.06901115522783134,"contact=cellular, default=no, job=retired"
0.06901115522783134,"education=secondary, pdays_bin=91-365d, previous_bin=2-5"
0.06901115522783134,"age_bin=46-60, balance_bin=high, loan=no"
0.06901115522783134,"age_bin=46-60, education=tertiary, loan=no"
